skill_id,skill_title,skill_source,duplicated,dup_parent,dup_parent_id,time_added
c1a2e162191036b80c6b28ef6b88ee469755e5536db41b247543a5feb7f1d3e8,bus operations control management,SFw TSC,0,NA,NA,3/8/2022 14:43
c1b7695f09e36dbedd24d36ceafff577f576029eb541b79109237bb7be09a1e2,Cisco Nexus Switches,Apps and Tools,0,NA,NA,3/8/2022 14:43
c2016266951a49342b4573f3294b5fd2ab4cd33b10c4a8e5bc1c6cb388b06bbf,threat analysis and defence,SFw TSC,0,NA,NA,3/8/2022 14:43
c2236d373eb884e83f5a00871e4c37e717892c7cd6182a413630df0f182d681f,youth outreach,SFw TSC,0,NA,NA,3/8/2022 14:43
c249cf997c731876d33d9396e753c41a203dd75aaef724453f4751f9344fb8f2,customer acquisition and relationship management,SFw TSC,0,NA,NA,3/8/2022 14:43
c251059cd6eec1f14bdaedf90f0c9fbe40603e50b35de38f22af6ad7bf0400de,intellectual property audit and due diligence,SFw TSC,0,NA,NA,3/8/2022 14:43
c27958b8f214633d970a28c746e67c0a9c2c78088c7a6a16f75a5f7c202f55c4,Adjudication,Apps and Tools,0,NA,NA,3/8/2022 14:43
c28950cbaa430948c79d46fb0a8ffe71bcc4f24d88b99f03783aa41586bd27fe,rail track inspection,SFw TSC,0,NA,NA,3/8/2022 14:43
c2afda81c3932c5bca0c7c480876c778af477a4a0185287503ccd5516f135e95,immersive video editing,SFw TSC,0,NA,NA,3/8/2022 14:43
c2ee83c9925e1447f2ea895e197a378a5fa266f87517e6b5ada958225a6aeb3a,delivery management,SFw TSC,0,NA,NA,3/8/2022 14:43
c2f3e1cb321d8aefe3dc6d01190ef8225b3097bd9306a4c331cef223fb39cdb6,valuation,SFw TSC,0,NA,NA,3/8/2022 14:43
c31243a58b3d3c15fcda275c0439699f54e8694428d26abaa0852356470ca8db,demand management plan development,SFw TSC,0,NA,NA,3/8/2022 14:43
c318352e0bea827b4f38178b02192069687366f8c6b68ef10b397b233ccc5420,SDL Trados Studio,Apps and Tools,0,NA,NA,3/8/2022 14:43
c34a3506c57a7a127a420febc24aef4f0189e5ee28be2e5924ad735af04965af,reflective practice for educators,SFw TSC,0,NA,NA,3/8/2022 14:43
c34cfa6a258d4e6871f7c3f9a10babcda2acab3ff5dac977afce59060a57600b,Laravel,Apps and Tools,0,NA,NA,3/8/2022 14:43
c36b9f671b411f6dc71faa4f2f40d977648dccfda272b92f4d39828b94f55560,launch planning and management,SFw TSC,0,NA,NA,3/8/2022 14:43
c374eea599bb3c50ed4432ef57aee1263cdc3c83d1c1a3c4d7e19eef1af8439b,Cron,Apps and Tools,0,NA,NA,3/8/2022 14:43
c3830ba8fc859471a16b4dc3e16ad7921aae420c6dd3d06a92c2acb9da32a3f1,plant selection for landscape development,SFw TSC,0,NA,NA,3/8/2022 14:43
c3db865173a984e8c34c98ae34b203373bb03dd232965bfa44d0879896ccfba9,learning framework development,SFw TSC,0,NA,NA,3/8/2022 14:43
c3edaab4a26a66f0d46bef0ed372ccb909ffbc733208d27ac7bfdc97e8032dd7,cybersecurity framework application,SFw TSC,0,NA,NA,3/8/2022 14:43
c3f3a7f1b217c0c4a5e45b78de054c59d627464e3e98a38c11d7a63fc7eae0a5,surface preparation and protection,SFw TSC,0,NA,NA,3/8/2022 14:43
c3f6ea70f679a3dc6bc7d10a3990efb255806c88b6371ecb280d4b1df4887534,financial acumen,SFw TSC,0,NA,NA,3/8/2022 14:43
c3fc1312059b9df81ea27c3c7fe9e0355221fba99f0418701aef4cb35327d9b8,energy management and audit,SFw TSC,0,NA,NA,3/8/2022 14:43
c4185107d545710b6f9e3698b965adba18ed8f76d5703b7acf4acbf73f730713,pump and piping design,SFw TSC,0,NA,NA,3/8/2022 14:43
c422b66cdf309ed7eb5177f16630d704e2119f1658dc6d22936eb5771ab9b8ec,technical presentation,SFw TSC,0,NA,NA,3/8/2022 14:43
c4502dc05594beb1bed29e72b1ae279e166a48725a0180c4e387036d0d4f0bc5,novel food development and implementation,SFw TSC,0,NA,NA,24/8/2022 17:06
c4513379e2c1f0bdf761746fa6b0deb63c90504b6bf627a513200c56dc896603,agriculture and aquaculture techniques in urban farming,SFw TSC,0,NA,NA,24/8/2022 17:06
c47a8a28a54676fd4ea7a70e07bcf9ac1f07053845b59f1d1a77a578e7382ec7,classroom management and guidance of children's behaviour,SFw TSC,0,NA,NA,3/8/2022 14:43
c4b65633ee9277da77aed994c0a60e3cb898c0fe68d6cd7896a5bd7357d927d0,SS506,Apps and Tools,0,NA,NA,3/8/2022 14:43
c4cfac01df02769520e340944593bf5f3152a2ccb4131c29ffd4ef38b4215b7e,Microsoft Office (Excel),Apps and Tools,0,NA,NA,3/8/2022 14:43
c4df5740a72d493e88661f74c61e070451e041f0acde1e7844b74ad2a90245e9,communications channel management,SFw TSC,0,NA,NA,3/8/2022 14:43
c4e043653c59af41f662bedc5220abca13c491ee7e2ebb670328303a827b9f62,Dynamic HTML,Apps and Tools,0,NA,NA,3/8/2022 14:43
c5191f1039b4ceaa7fec4b65f9a5df714f6f1b9841a2cbcbce44072a531c6a2e,Cobit,Apps and Tools,0,NA,NA,3/8/2022 14:43
c55dacbf84614511c1bf885054efe439b60402149e60a957f1a4801fb2feb0fe,system configuration management,SFw TSC,0,NA,NA,3/8/2022 14:43
c566c86717dde14e10cecf5ec9531b0b3567ee4a7d4c7e48418ec59609e51d6b,quality engineering,SFw TSC,0,NA,NA,3/8/2022 14:43
c5a7901a13ba28f43ef605fd91e55640ed5a6009a47043eb908239eff954dc12,accounting standards,SFw TSC,0,NA,NA,3/8/2022 14:43
c5bc782c9d2f36f18310794e6856deb9932fb1d823a99f926b88da9bc4741b2a,curriculum design,SFw TSC,0,NA,NA,3/8/2022 14:43
c5bfe95888aca03f5ec58d50d059a82a60a38a2aae30aeae3fea30917be672a9,work-life harmony,SFw TSC,0,NA,NA,3/8/2022 14:43
c5e0703a3b9d75348c43df85462fa4bf1695a82ed7a143b6e0c52b6174888de8,ethical culture,SFw TSC,0,NA,NA,3/8/2022 14:43
c610d6a86b881a960b2c1a071919d07711604451aaacfadc777cefb32f1cb308,Avid Media Composer (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
c619c2cbd9aa47cd0363296071fdcc79537d7268811b930f7dd1411393b5b7b2,finance business partnering,SFw TSC,0,NA,NA,3/8/2022 14:43
c62bb7211940632d3e0fb0cedd887cf63b1b0f147ded50718c9cb89352beb874,volunteer programme management,SFw TSC,0,NA,NA,3/8/2022 14:43
c667fabc1c330d2cf347a0886766788c97674fd4385db6fb81c06f8d9fc39f59,forensic data analytics,SFw TSC,0,NA,NA,3/8/2022 14:43
c6808fdb61898b3417073fd4aabbf916b28fc2adf29740505031f8f8a82e7403,As-Built Report,Apps and Tools,0,NA,NA,3/8/2022 14:43
c6ca7ae66af922d992c37cb2e94e8f30405de6f7d45222a5b266e42a140cb34b,baggage handling operations,SFw TSC,0,NA,NA,3/8/2022 14:43
c6e06e1c36b40610acef5b4fc5030263add376208915d8ab982bde9012a1c400,enterprise architecture,SFw TSC,0,NA,NA,3/8/2022 14:43
c6e74b544f94493cd1383f3edc7707e2cb48a78c0b0160f46aabefbf3cd234ad,studio graphics operations,SFw TSC,0,NA,NA,3/8/2022 14:43
c6faa5e0ebc1470b60e175424a3dd232c1a052008cbfb2f0407f903f110548d9,project administration,SFw TSC,0,NA,NA,3/8/2022 14:43
c70b2c076a64cf6a0014e8988ab40762d695e9d7761beeab17ef36a3d14aed31,train depot control management,SFw TSC,0,NA,NA,3/8/2022 14:43
c72383c5dbaa2f594879a19d652af4632280cb4fa4acfef38d0d905ad1d2a6ce,voluntary exit management,SFw TSC,0,NA,NA,3/8/2022 14:43
c7456af252d387ca419139cbfff42021a4c89727eff4dc9a69377a687d192385,product and pricing analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
c76b823a2100c5129048dd026640f058ceea89c3baebc1df5575d5c26cffc307,"meetings, incentives, conferences and exhibitions (mice) content and experience development and delivery",SFw TSC,0,NA,NA,3/8/2022 14:43
c7701d8f993d7d3b3e2cbd423d9e3cb9a926a79df4314be41d8772c9bf93724d,freight insurance administration,SFw TSC,0,NA,NA,3/8/2022 14:43
c773bb9be277f0f3f2baa308b6e0f3a486790fe99fea81ddd0ba409846250571,Backbone.js,Apps and Tools,0,NA,NA,3/8/2022 14:43
c784072d9d7c15cef9197fe29d61284ec93d9f6f42ffd4db9e25dbdb61c925de,human factors in job design,SFw TSC,0,NA,NA,3/8/2022 14:43
c7855bf83cb68ada261b5182370a6cb3fea5e8de4064301bdaca7956094d9b7c,condition-based monitoring,SFw TSC,0,NA,NA,3/8/2022 14:43
c79b5b5338c95d2097feab1dcbdca96794e423a3e5202fcde8c7fc7a155c1283,SAP CRM,Apps and Tools,0,NA,NA,3/8/2022 14:43
c7adac4cbd2c0f9379e15f9d694bd7c87786ead4653d1865e6cbaecde3fc07d2,Amazon Cloudsearch,Apps and Tools,0,NA,NA,3/8/2022 14:43
c7b90345f83d796eeaa512455bfdc88b4d4d30a06ef723cd0eab0677fd30aa67,control system programming,SFw TSC,0,NA,NA,3/8/2022 14:43
c7cbfc010cd399ff3b005781ed594fb1707cbfea30e113bcd9c6cca6359ae8cc,Adobe Creative Suite,Apps and Tools,0,NA,NA,3/8/2022 14:43
c7e5b15398f55e581674cb751007b05cf2381167066f618badbf18a1e5a7d604,learning environment design,SFw TSC,0,NA,NA,3/8/2022 14:43
c7e93c53f9ec70fd38b5520afcc8723c72fe36f13847427848bb298b26d7b592,Caffe,Apps and Tools,0,NA,NA,3/8/2022 14:43
c800c74ab4795c38b8e73c95d6c92e6479b63700ca153b1d63ae5f5363de449f,workplace safety and health for food and beverage operations,SFw TSC,0,NA,NA,3/8/2022 14:43
c826c1b59435a962b9e3eabf83595ea6c657ebb3be38045cd4467e7396ed378c,Nagios Core,Apps and Tools,0,NA,NA,3/8/2022 14:43
c842c36f07089cc947e8823dcae709635bc6a581942033a25d183247eeac7d7e,manual and digital drawings production,SFw TSC,0,NA,NA,3/8/2022 14:43
c851d7cbfaa5e8d6ba997473a5053b0180adf7f0cedb093b5065bc4178fc45b5,Ptc Creo Elements/Pro,Apps and Tools,0,NA,NA,3/8/2022 14:43
c87c33c6a1c1055aa328c835cb4aff38b1f03a8890a7787689e03b50e8e9b125,electronic trading system management,SFw TSC,0,NA,NA,3/8/2022 14:43
c88155f44578ee2d3b33564732e8ee303285228b9f7d391da010639ddea230c4,electricity meter and associated equipment installation and commissioning,SFw TSC,0,NA,NA,3/8/2022 14:43
c8980ab6a846052bcad1a441931472e76ead308f08418f1303d51331612c0e87,accident and incident response management,SFw TSC,0,NA,NA,3/8/2022 14:43
c8abfff9a03f9cf1c3b0b63f05cdb4bdc6c6bd9871597f95fc46390a6508f524,process operations troubleshooting,SFw TSC,0,NA,NA,3/8/2022 14:43
c8b16424f5b7ac911751539ca995c09c2c0d4e55c03a92e6d88cf907b29a6b85,intellectual property in business,SFw TSC,0,NA,NA,3/8/2022 14:43
c8c8fd1e04ccbc9c1111fa733b2c72ed70beb0fd45cbe15bc0f15446383b0442,ground support equipment failure analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
c8d31504c4ea86b1fd11f2e01d12e1c813a3ca92f14e08dc39bec40b54b5569f,social policy evaluation,SFw TSC,0,NA,NA,3/8/2022 14:43
c8e4fb4ef0b2a3109de8f5263207555b09d3e58c8012bb723008ba4437bf6118,SEMMA,Apps and Tools,0,NA,NA,3/8/2022 14:43
c8eb736e50b6336de5d15f1b161350c062c8d603e634254597a9c8af10d90610,hazard and risk identification and management,SFw TSC,1,hazards and risk identification and management,e0f268960aef94fc98f4948373cc629fb77e4e495bf17b13d548b0163c58177b,5/12/2022 1:03
c8f22543bcc5463e7d1dc25685f4653cd0e787b30cece9bafc0c5935eead5e1d,Salesforce Health Cloud,Apps and Tools,0,NA,NA,3/8/2022 14:43
c8f37b03e41e896bb4d7360968143d57147f3110a75698e55e5ab3224c0d136a,technology adoption and innovation,SFw TSC,0,NA,NA,3/8/2022 14:43
c931581b4a7c8cb3de535c8946163cd6c059b033385d66405ac045dfdb3bc0aa,Express.js,Apps and Tools,0,NA,NA,3/8/2022 14:43
c94afd396f123bf3524c15c72b8305583749c941b7b3094f07280428474ffd5f,gas network operations management,SFw TSC,0,NA,NA,3/8/2022 14:43
c9516522a8e31d8bb8980dfea3d0775590f8e80a8d087daffd675d8b669a239e,commissioning and start-up management,SFw TSC,0,NA,NA,3/8/2022 14:43
c9525c796d469cbb81857455bfd6dd024a3b6b821f8b394e3dd52bcfbf057ce3,installation planning and execution,SFw TSC,0,NA,NA,3/8/2022 14:43
c95edb2d99855fb55fce6fcb460a1e2b8f3f12a68db04fb54f581da9d67b572b,shipping trade management,SFw TSC,0,NA,NA,3/8/2022 14:43
c9735a13b9f635a8b934deb78f4c1e311af4060dc5fbc75ee674ed4b121b8d68,Contact Center Enterprise,Apps and Tools,0,NA,NA,3/8/2022 14:43
c9810b46561ad3dde222037f675bd95a700332fd1336c13575aec5db3bb320f7,ship maintenance and repair (dock),SFw TSC,0,NA,NA,3/8/2022 14:43
c98459f1c7b7604b6e18f2b892aed3fafc042fdebb535192475f0b43aa0cdc6e,container loading and unloading administration,SFw TSC,0,NA,NA,3/8/2022 14:43
c98c9e2b085c34a6b453e047b012a75ee18756faedbb7335f864b3450d6f57f0,environmental sustainability management,SFw TSC,0,NA,NA,3/8/2022 14:43
c9a19b5ab6a7f7dbc870c590582418898b6107e6f1e1844aef5647c70f27c98d,AUTOSAR,Apps and Tools,0,NA,NA,3/8/2022 14:43
c9b3ec8895f8ce25e14e48e14a454131dcf16f32224965ecd99879c2242b20db,data design,SFw TSC,0,NA,NA,3/8/2022 14:43
c9eb6e7d979b7a82c33736e8ba323c1c85b9b3963a82da193579022627f63eac,warehouse inventory control/audit,SFw TSC,1,warehouse inventory control and audit,6fa895775a99fd90485426731def2b9715e67064e708ad73973c913985db1228,3/8/2022 14:43
c9ec2385f962c5b5bfec5f81c3faf5dd029e134414c6b6fb4901b3776fe07f46,aircraft landing gears maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
c9f3d61c970c7fafe4da72383415466485b2e16b6d77dc66bfe57f30b488020d,process analytical technology implementation,SFw TSC,0,NA,NA,3/8/2022 14:43
ca21fce39d1b6af21eea0805a8597a4e26f1eaa12f143f0f038815b87ccf5ade,maritime emergency response management,SFw TSC,0,NA,NA,3/8/2022 14:43
ca3f4e1f6dd4e43c8dad25144399ad7dd24a02db755dca162e1a1b971e612a8e,security surveillance management,SFw TSC,0,NA,NA,3/8/2022 14:43
ca5bdb1ad3375202ce724afe5f18edba18fcd92ad1752c921a986b81e8ce0a4f,coaching and mentoring for educators,SFw TSC,0,NA,NA,3/8/2022 14:43
ca60e07e71b1396286c78efaeab13bf6ea74df90765a0936e91a51f2dbef0591,product demonstration,SFw TSC,0,NA,NA,3/8/2022 14:43
ca7b1ed0cdde6e420ec20fe68bd447ec3125b0aada5d7ceb99ce47eaef721c1e,emergency response and crisis management development and implementation,SFw TSC,0,NA,NA,3/8/2022 14:43
ca934a2b47544d76682a0abec9bab9a97f475bfd1741839708937b542287fcd1,confined space management,SFw TSC,0,NA,NA,3/8/2022 14:43
cab0dd01eac359be127c5f13f0750fbf5ca19d9104839166ff47729d8b7276ee,Flow (Javascript),Apps and Tools,0,NA,NA,3/8/2022 14:43
cab153c71e31dbb7d27bfccfe370d2a901964d0fe477463b9ee865848b37a1a1,HTRI Softwares,Apps and Tools,0,NA,NA,3/8/2022 14:43
cab57c1ce1c72ce30f74fcafe36493de1fabff5be4289271f3a54b72e508811a,rolling stock propulsion systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cace491b69555e8d0f77747d47ae54e31ce4cc322fe51a7bdcf64402f3676ebf,Grafana,Apps and Tools,0,NA,NA,3/8/2022 14:43
cad0126837d7d5bd2b0de69ccf4d51c557e62774edbb5a5ba7c7937ddeabf698,bus regulatory compliance,SFw TSC,0,NA,NA,3/8/2022 14:43
cad3205d9875d5944e0016387a256e9d3980138750de404e84095dd27996c37d,emerging technology synthesis,SFw TSC,0,NA,NA,3/8/2022 14:43
cad86bfcf0538bdc1d1d0c2da9a63a9693526ee6b82a96c90c6e4542d145b9e0,Houdini (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
cadc791b94eff032763c4f32a9bc95550549a68d3250f22b778b56457ade8dce,Markitserv,Apps and Tools,0,NA,NA,3/8/2022 14:43
caea313c6115988d5b1ce5c278257a5ce98512d37c47166bb8362e3e0b949b86,bus body work maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
caf1c06dcf802728c4cfc24d645e1e7386ba0289e03ea93be21e2ad625b5a3d0,Zabbix,Apps and Tools,0,NA,NA,3/8/2022 14:43
caf3fd6565731fa695c0d2d9f4974043494fed8a090db6601a7ea29c97fc0dce,Kepware (Server Communications Platform),Apps and Tools,0,NA,NA,3/8/2022 14:43
caf9f906b16a91cb0160c50abdac8bd6db9a283fa9751f9801ef991554b46a8a,documentation,SFw TSC,0,NA,NA,3/8/2022 14:43
cb02020b615caf203b89fc8aa8a38989d75303685bd7f5e70e43236811913ce7,Cython,Apps and Tools,0,NA,NA,3/8/2022 14:43
cb1f8e6998d77aebfb7233c3832dadb966cbf36ab2185a235d288351451bb9a1,aircraft cabin equipment and furnishing maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cb3bf2a589f9d3889fefc40933fb919364b99bc171fbf29f97b8f0f916cf34cd,SyteLine,Apps and Tools,0,NA,NA,3/8/2022 14:43
cb3e691b9d0436b72c778070e8d7f761a3414ead5760708e12d254131794dd13,nursery operations management,SFw TSC,0,NA,NA,3/8/2022 14:43
cb3f91e1f6dd477d66974801badf6de2251ca2f5f2890116b1e6f52401adcaa1,para-counselling,SFw TSC,0,NA,NA,3/8/2022 14:43
cb5642e01a8b05ac174198890117968cb8a03a114083535a34e053c9e9fe0c3d,horticultural chemical usage,SFw TSC,0,NA,NA,3/8/2022 14:43
cb6899edf681b5a5f6fc77e6f0b1a1df9efde7742532ad72b4b7e328db6b98fc,people performance management,SFw TSC,1,staff performance management,348a00837f4c4d97ce49b0d75ea75715975ba745929bd2173f3c34e7154258a1,3/8/2022 14:43
cb85a8c8e102edeefa522666a7d1b91dac80f921c60fec2df3a8c7ea791258a6,Swift Programming,Apps and Tools,0,NA,NA,3/8/2022 14:43
cba67ebd4b8be1d16cb62c6ef03d3952983ffc2e09056a3b901bdd5eb4d443f6,capability development,SFw TSC,1,staff continuous learning,45c1bbfb126d23d882ae92316226303b2407cf9108f253728e76299163b89260,3/8/2022 14:43
cbb96335f5ac6325393b654abe9112829a3c2a203658ed619f43f4dbb8438c1e,IBM BigFix,Apps and Tools,0,NA,NA,3/8/2022 14:43
cbcdd92853b24b734f895a9a54a02d0a0dd91b3cd3ad1955867cc3a91db63598,Google Data Studio (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
cbf6b3d0f6dd1ea9bea666ab402f111ae2ae745fba48d816b818e6f370f1c6d3,aircraft navigation and radar equipment maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cbf73a248c72752c9d3e331ec39538a5e75b86c604c10718ccdc84b6af7f9515,visual style development,SFw TSC,0,NA,NA,3/8/2022 14:43
cc0cf5d10cc6764a32c406c94e6822a56dc748f659641d31458d7e8e41829668,sustainability management,SFw TSC,0,NA,NA,3/8/2022 14:43
cc1fad45c3d573b46b3d79f95a000b099e42d2f0f24a6980088c068298bc89b8,it strategy,SFw TSC,0,NA,NA,3/8/2022 14:43
cc2546ac849338fc8a1193e8ad8f181593b84874c72c1fbbe111036ac6d7fa3e,financial administration,SFw TSC,0,NA,NA,3/8/2022 14:43
cc2b7c7614f1cdc89f32de3f242e8853a630edaf86aaf795feeaa37758d86c57,computerised systems validation,SFw TSC,0,NA,NA,3/8/2022 14:43
cc37589d3433479c61a83026e112e7e352e401756836609467d6d016775eec2d,ITAS (Hivedome),Apps and Tools,0,NA,NA,3/8/2022 14:43
cc46d8ff0480d1431beb14685c1702b5dfa135081d8ee3800726762f917d7be4,"contract preparation, evaluation, negotiation and tendering",SFw TSC,0,NA,NA,3/8/2022 14:43
cc6d47052763274d5ef873f7c1dc9d44760f44d476a377623a705bac3d7bbc0a,mathematical concepts application,SFw TSC,0,NA,NA,3/8/2022 14:43
cc7e9548cb35009136ef742a77a8065f091c3c1c203ed9c180f4e7df3ccb2c36,plant turnaround management,SFw TSC,0,NA,NA,3/8/2022 14:43
cc82902e1a99dfcdde901c6bbcb0e113c96c0e5b9558e1fc8964c31d730651ac,business development,SFw TSC,1,business opportunities development,5ccd331c78bf876b276fd34d899de0b3420bbb6e52fb88476d49748de225393a,3/8/2022 14:43
cc98364ed0739ff7b9aae7478a230c45ec6c43ae7987d32ba7ba6e3bb18e1996,bus garaging,SFw TSC,0,NA,NA,3/8/2022 14:43
cc9874ef45c1cb44b18aee9b34af49a092165b8c30e81504dd500545edabbe1d,trading reporting and assessment,SFw TSC,0,NA,NA,3/8/2022 14:43
cc98be86d78ff9668011cb650c1bca5118ab9ef7d70647cf9a70d17881b63401,manufacturing process design,SFw TSC,0,NA,NA,3/8/2022 14:43
ccc88624e6c715bc52a669dbb70f0f3633d337920d2a5692b2b34d4a35e9692a,child functional needs assessment,SFw TSC,0,NA,NA,3/8/2022 14:43
cce3aa3cc5a214c6992c32d1249bbabf1e88839716d8f9fe1b25f365a7d694e4,technology-enabled learning delivery,SFw TSC,0,NA,NA,3/8/2022 14:43
ccf4ca1c05b5fcf3dff45fe3ee228239d354052010300e7a8349567754d2f58f,Kuka (Programming Language),Apps and Tools,0,NA,NA,3/8/2022 14:43
ccfc7bd0917b133e7f6959150d18d2dbbdd7c9448e885b9ed8c845595eba5fb9,business networking,SFw TSC,0,NA,NA,3/8/2022 14:43
cd2c0f63ad37d585e77b3f1c584539e26bf7928710ac8fb19fd377f61b7326e6,Anaconda,Apps and Tools,0,NA,NA,3/8/2022 14:43
cd3b4d45b4e10fe8947656803225f2a21a2e082dcd315581f2fc5a1cf6af057f,internet of things application,SFw TSC,0,NA,NA,3/8/2022 14:43
cd3b6af564fc9d5e0cc6ed9a72896afd06fa5e39a6eaac9a66d82919898b3469,communication backbone system maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cd56d6aabd712a493eb051b17349494abb57aa3219c13d24b92cf75508cea9c7,tourism promotion,SFw TSC,0,NA,NA,3/8/2022 14:43
cd69dc64f873ff0a7e54562133b7308b4b059f7ff96cb6da063869314e70f0a3,continuous quality improvement,SFw TSC,0,NA,NA,3/8/2022 14:43
cd7f6d57de9e96cdde02f979df48d06059232a3e89e496fae7a8fc8b815bcf3b,tax risk management,SFw TSC,0,NA,NA,3/8/2022 14:43
cd8892a665927157f09b10195ec5cb871d2a393233a7c5af705ef847708d875c,Portlets,Apps and Tools,0,NA,NA,3/8/2022 14:43
cd8b88d1efb7de19449a2d728123610890bca16adc48e3152aeaac3499f45d7a,content delivery network operations,SFw TSC,0,NA,NA,3/8/2022 14:43
cdb6a92e75bc2069b4ac44c8ba23a888f285df554cf9339fef78f421801a73d7,V-RAY,Apps and Tools,0,NA,NA,3/8/2022 14:43
cdb7730134592c598815cdf8ada7f4a5c6e9fdade605d7e76ba78ec703c1d7ea,goal setting in rehabilitation therapy,SFw TSC,0,NA,NA,3/8/2022 14:43
cdb8cde8ab8d9e03a81b38304d8f83ce31ce834fc5eee9c695ebbd3384f59b17,Erlang,Apps and Tools,0,NA,NA,3/8/2022 14:43
cdcf5ecd576a3d66b680b0c1998f0c2450dbe1ea7d892f99559fe17b08c44d1e,preventive maintenance management,SFw TSC,0,NA,NA,3/8/2022 14:43
ce7a3895690aa038427c30f36e8f42240e0b42e97aeacbece2a1028cebd6b0b8,mechanical static equipment engineering management,SFw TSC,0,NA,NA,3/8/2022 14:43
ceac80b5e78fbce82a4717f6ae5d2f751f71239e87784a994160b0c208c324dd,WPF (Windows Presentation Foundation),Apps and Tools,0,NA,NA,3/8/2022 14:43
ceba9170143b1ab887e78b212c2d96271fae51c0ef05b3dd250fb84747eb1948,bus air-conditioning systems maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cedb1bac7efcd7db47e9f2f2250a7c832aba83b410dd85766e2aea6ec9321e51,C++,Apps and Tools,0,NA,NA,3/8/2022 14:43
cee5a0a5eff224153e15d0e45221dae196e7365ea2cea1e74522fc4e26d62edc,1Password (Software),Apps and Tools,0,NA,NA,3/8/2022 14:43
ceec155b3dca5f9f86099328b4cdc9bf41009a5ca469d2b8b4120571234d2ffa,materials qualification,SFw TSC,0,NA,NA,3/8/2022 14:43
cef1dad81990820b0f584e89a59eb8a4d233ca8ea7e9ecef80df2be9d2f63abe,radio system maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
cf0dd020e5e3f51af37e7f7ffd0768b3122c9ef6134fccc64af77690b42f9c7f,print production trends and techniques,SFw TSC,0,NA,NA,3/8/2022 14:43
cf504e691bafa1941069e092c9184cbf5c11ffc39bdb487dfd8648e8ab182c8c,plant identification,SFw TSC,0,NA,NA,3/8/2022 14:43
cf561ef6bab6b52bfc69cccbd8eb6ec9971d0c1e8f237d982bf05e50606c1716,taxation laws,SFw TSC,0,NA,NA,3/8/2022 14:43
cf58bf2f2b08cf87c2cad5ce5b9e96e784af3a326447fd4e78a9a79395e5522d,benefits management,SFw TSC,0,NA,NA,3/8/2022 14:43
cf7be5780bdec27f33f5fb2f1292b552df79499bf6000b4b6e0558d1c92d762b,electrostatic discharge control,SFw TSC,0,NA,NA,3/8/2022 14:43
cf805105494a82d4ad4832bcdcfe3854dd200ac816b296ea152ca69dfdd72feb,Jython,Apps and Tools,0,NA,NA,3/8/2022 14:43
cf8eb49f3e52fe7dbefb61227d3761c9eafa888c2eeb05688130b6174409e152,Building Inclusivity,SFw CCS,0,NA,NA,3/8/2022 14:43
cfa48d21e9009f7447443b593f91519e949cb73e2cc97e618fd9cb20cba900cc,individual and cultural diversity,SFw TSC,1,diversity and inclusion,eae3299ccbaf71f388bd3b43eb9a8c6cb4b959d30762f34b7b96a874a53b7467,3/8/2022 14:43
cfc4ed318c884855d7c12c2ec060a2eb2afeacc44942c38431b3286474215020,Sense Making,SFw CCS,0,NA,NA,3/8/2022 14:43
cfc703cd8313d3d5d95348fa17b3cdd3009aee3b5940b8d5afdda82ce4ae85e8,patient education and engagement,SFw TSC,0,NA,NA,3/8/2022 14:43
cfe892332a318d920a76b451d71d924d61d4c23939428d9dd7e4f1d5ebceec2e,"helicopter aerodynamics, structures and systems principles application",SFw TSC,0,NA,NA,3/8/2022 14:43
cff664c57721bd83be304364c8f46fd0b16fb35ac2606df2413f30026df08f8d,search and rescue operations,SFw TSC,0,NA,NA,3/8/2022 14:43
d0025675ba3439fe89e788ef5aadd9ab610c11dfec4a4585d55e41339b1e85f5,therapy intervention implementation,SFw TSC,1,intervention implementation in therapy support,72c28591ee706ac80108e2669d6d2430e5d21eeac1ed9c8d40ede8a310e2f7e8,3/8/2022 14:43
d03d9818d428a7870200e215cce00a27a6a6c2b3c29fb4b732a97609cd9611c6,demand and supply analysis,SFw TSC,0,NA,NA,3/8/2022 14:43
d050d13ebe846fe542f6ecb41dedfede29e462884c8f3a47ebe17a6ce894308d,marine equipment and system maintenance,SFw TSC,0,NA,NA,3/8/2022 14:43
d053ca53f4518a11cb7b26013ec6ef11823f43a7014883cf89f77fc2ad470230,baggage security screening operations,SFw TSC,0,NA,NA,3/8/2022 14:43
d0665bba31dcc96a4c03ee110937b38bcad6667ef6fc026087b02f1c084f9bac,Smart Contract,Apps and Tools,0,NA,NA,3/8/2022 14:43
